title,brand,price,description,material,size,color,url,img_url
Cassie Tunic Oat for HIJUP,,329000,,,,,https://www.hijup.com/id/tags/dec-pd?utm_campaign=flashpd&utm_content=decpd&utm_medium=flashbanner&product_search%5Bpage%5D=14,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/666723/smaller_v1-989-120009-200237-25659-46-297280.jpg
,Nadjani Official,395000,"Lingkar dada 166cm
Lingkar ketiak batwing
Panjang 63cm
Bahan cotton bangkok
Nadjani exclusive design", cotton bangkok,,Nadjani Laviska Pink,https://www.hijup.com/id/blouse/139633-nadjani-laviska-pink,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/761304/big_Hijup_Laviska_Pink.jpg
,LEZAHRASIGNATURE,239000,Blouse Linen Farah Brown dari LEZAHRASIGNATURE. Koleksi Blouse muslim terbaru dengan material yang nyaman dikenakan.,- Kerah kemeja ,,Milo,https://www.hijup.com/id/blouse/103888-blouse-linen-farah-milo,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/562177/big_HJP_MLO.jpg
gelang wcraft.id beads glasses,,50000,,,,,https://www.hijup.com/id/brands/wcraft,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/753917/smaller_WhatsApp_Image_2024-08-08_at_11.47.58.jpeg
,Kamiidea,629000,"The Cetta Top features an oversized silhouette with drop-shoulder details, showcasing Kami's signature cut-and-sew craftsmanship on the front and back accents.

Cetta Top menampilkan siluet oversized dengan desain bahu jatuh, menampilkan ciri khas potongan Kami pada aksen depan dan belakang.

- Offer 2 color options (Lavendula & Autumn Blue)
- Opening with button at the back
- Made with polyester material
- Wash in cold water
- Gentle wash using mild detergent
- Iron with medium setting to prevent burn or melt of fabric

- Tersedia dalam 2 warna (Lavendula & Autumn Blue)
- Dibuka dengan kancing pada bagian belakang
- Dibuat menggunakan bahan poliester
- Cuci menggunakan air dingin
- Cuci lembut menggunakan deterjen ringan
- Setrika dengan setelan sedang untuk mencegah kain hangus atau meleleh

- Model's height: 170 cm
- Model's bust : 81 cm
- Model's waist: 61 cm
- Model's hips: 89 cm
- Model is wearing medium size","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",,Autumn Blue,https://www.hijup.com/id/blouse/140351-kami-cetta-oversized-top-autumn-blue,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/763858/big_Cedarra_Apparel_-_Cetta_Oversized_Top_Autumn_Blue_1.jpg
,Kamiidea,679000,"Choose the Rume Top for a relaxed oversized fit that showcases Cedarra's signature rainforest pattern. Minimalist yet striking, it's the perfect blend of comfort and style.

Pilih Rume Top untuk tampilan oversized yang santai, dengan pattern hutan hujan khas Cedarra. Minimalis namun mencolok, kemeja ini adalah perpaduan sempurna antara kenyamanan dan gaya.

- 1 color option only (Terracotta Rust)
- Opening with hidden button on the front
- Made with polyester material
- Wash in cold water
- Gentle wash using mild detergent
- Iron with medium setting to prevent burn or melt of fabric

- Tersedia dalam 1 warna (Terracotta Rust)
- Dibuka dengan kancing tersembunyi pada bagian depan
- Dibuat menggunakan bahan poliester
- Cuci menggunakan air dingin
- Cuci lembut menggunakan deterjen ringan
- Setrika dengan setelan sedang untuk mencegah kain hangus atau meleleh

- Model's height: 170 cm
- Model's bust : 81 cm
- Model's waist: 61 cm
- Model's hips: 89 cm
- Model is wearing medium size","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",,Terracotta Rust,https://www.hijup.com/id/blouse/140356-kami-rume-oversized-top-terracotta-rust,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/763887/big_Cedarra_Apparel_-_Rume_Oversized_Top_Terracota_Rust_1.jpg
Black,Tatuis,115000,Koleksi terbaru Sajadah Tiara 030 Black dari Tatuis,Waterproof,,Black,https://www.hijup.com/id/sajadah/72354-sajadah-tiara-030-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/390303/big_181701.jpg
Dark Brown,Tatuis,115000,Koleksi terbaru Sajadah Tiara 030 Dark Brown dari Tatuis,waterproof,,Dark Brown,https://www.hijup.com/id/sajadah/72351-sajadah-tiara-030-dark-brown,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/390280/big_181698.jpg
,Kamiidea,649000,"A raglan-sleeved shirt with folded back details and the signature Cedarra pattern. The structured collar adds a polished touch, perfect for an effortlessly stylish ensemble.

Top dengan lengan raglan ini memiliki detail lipatan di bagian belakang dan pattern khas Cedarra. Kerah tegak menambahkan sentuhan yang rapi, sempurna untuk penampilan yang stylish dengan effortless.

- 1 color option only (Autumn Blue)
- Opening with hidden button on the front
- Made with polyester material
- Wash in cold water
- Gentle wash using mild detergent
- Iron with medium setting to prevent burn or melt of fabric

- Hanya tersedia dalam 1 warna (Autumn Blue)
- Dibuka dengan kancing tersembunyi pada bagian depan
- Dibuat menggunakan bahan poliester
- Cuci menggunakan air dingin
- Cuci lembut menggunakan deterjen ringan
- Setrika dengan setelan sedang untuk mencegah kain hangus atau meleleh

- Model's height: 170 cm
- Model's bust : 81 cm
- Model's waist: 61 cm
- Model's hips: 89 cm
- Model is wearing medium size","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",,Autumn Blue,https://www.hijup.com/id/blouse/140354-kami-greta-raglan-top-autumn-blue,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/763876/big_Cedarra_Apparel_-_Greta_Raglan_Top__Autumn_Blue_1.jpg
Multicolor,HIJUP ESSENTIALS,49000,Koleksi terbaru Luna Tuspin Set dari HIJUP ESSENTIALS,Metal,,Multicolor,https://www.hijup.com/id/brooch/69336-luna-tuspin-set,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/368060/big_174656.jpg
MUKENA TOKYO_BLUSH,,599000,,,,,https://www.hijup.com/id/categories/aksesoris?product_search%5Bpage%5D=17,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/636950/smaller_IMG_0626.jpg
MUKENA TULIP SERIES GOLD HESSYA,,629000,,,,,https://www.hijup.com/id/categories/aksesoris?product_search%5Bpage%5D=18,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/558698/smaller_IMG_7505.JPG
Kami Azlin Pleated Top Plain White,,356950,,,,,https://www.hijup.com/id/categories/blus?product_search%5Bpage%5D=15,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/742196/smaller_AZLIN_PLEATED_TOP_WHITE_PLAIN_1.jpg
Olive,Tatuis,135000,Koleksi terbaru Sajadah Tiara 036 Olive dari Tatuis,Maxmara,,Olive,https://www.hijup.com/id/sajadah/72324-sajadah-tiara-036-olive,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/391732/big_181671.jpg
Pink,Buttonscarves Mask,175000,Koleksi terbaru Buttonscarves Disposable Mask - Pink dari Buttonscarves Mask,Breathable material with 4ply filters,,Pink,https://www.hijup.com/id/masker/74877-buttonscarves-disposable-mask-pink,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/401899/big_Buttonscarves_Disposable_Mask_-_Pink_1.jpg
,Wcraft,50000,gelang manik menggunakan batu dan glasses,daily,14 cm + 5 cm,putih,https://www.hijup.com/id/jewelry/138525-gelang-wcraft-id-beads-glasses,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/753917/big_WhatsApp_Image_2024-08-08_at_11.47.58.jpeg
Old Grey,Malaika,195000,Koleksi terbaru Monroe Cardi dari Malaika,rib rajut & kaos premium,All Size,Misty Stone,https://www.hijup.com/id/tunik/106704-monroe-cardi,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/584983/big_264252.jpg
Striped,Malaika,195000,Zerina Cardi dari Malaika. Koleksi Cardigan muslim terbaru dengan material yang nyaman dikenakan.,Interlock & Baby terry,All Size,Grey,https://www.hijup.com/id/cardigan/106702-zerina-cardi,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/585019/big_264242.jpg
,Wcraft,50000,"gelang manik dengan batu dan glasses, ada tambahan rantai 5cm","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",14cm + 5 cm,blue,https://www.hijup.com/id/jewelry/138579-gelang-wcraft-id-beads-glasses-blue,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/754352/big_WhatsApp_Image_2024-08-08_at_11.48.24.jpeg
Multicolor - Black,Bundling Promo ,372071,Koleksi terbaru Cassablanca Scarf + Manset Dress dari Bundling Promo ,"Manset Dress (92% Tencel, 8% Spandex) + Casablanca Scarf size 120 x 120 (Voal Premium)",All Size-L,Multicolor - Black,https://www.hijup.com/id/manset/62585-cassablanca-scarf-manset-dress,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/317159/big_155449.jpg
Black Tartan,Malaika,195000,Madia Cardi dari Malaika. Koleksi Cardigan muslim terbaru dengan material yang nyaman dikenakan.,Interlock & Baby terry,All Size,Red Tartan,https://www.hijup.com/id/cardigan/106701-madia-cardi,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/585041/big_264239.jpg
,Benang Jarum,825000,Tie Dye Delight Blouse - Graystone dari Benang Jarum. Koleksi Blouse muslim terbaru dengan material yang nyaman dikenakan.,Soft Crepe,S,Graystone,https://www.hijup.com/id/blouse/138049-tie-dye-delight-blouse-graystone,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/759532/big_Tie_Dye_Delight_Blouse_-_Graystone.jpg
Buttonscarves Disposable Mask - Oat,,175000,,,,,https://www.hijup.com/id/brands/bsmask,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/528427/smaller_Buttonscarves_Disposable_Mask_-_Oat_1.jpg
Masker 3 Ply Earloop 1,,24900,,,,,https://www.hijup.com/id/categories/masker,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/343393/smaller_164599.jpg
Brownies,Malaika,195000,Afifah Cardi dari Malaika. Koleksi Cardigan muslim terbaru dengan material yang nyaman dikenakan.,rib rajut & Kaos Premium,All Size,Maroon,https://www.hijup.com/id/cardigan/106703-afifah-cardi,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/585001/big_264247.jpg
Hijab Segi Empat Voal Gucci Lasercut Denim,,105000,,,,,https://www.hijup.com/id/tags/dec-pd?utm_campaign=flashpd&utm_content=decpd&utm_medium=flashbanner&product_search%5Bpage%5D=15,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/651130/smaller_826._Hijab_Segi_Empat__Voal_Gucci_Lasercut_Denim_1.jpg
Navy,My Daily Hijab,375000,"Blouse spesial signature print dari My Daily Hijab
- Bahan exclusive signature print My Daily Hijab dan katun Toyobo White
- Nyaman dipakai, tidak mudah kusut, menyerap keringat
- Modis, simple, elegan
- Multifungsi untuk tampilan formal, semi formal, dan non formal",exclusive signature print My Daily Hijab dan katun Toyobo White,M/L,Navy,https://www.hijup.com/id/blouse/95873-clearance-sale-alila-blouse-navy,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/514963/big_567._Alila_Blouse_Navy_1.JPG
"Pink,Red,Orange",LEZAHRASIGNATURE,120000,Bundle 3 Pcs Masker Waterproof Earloop 2 Ply 02 koleksi Zahra Signature.Paket Berisikan masker berwarna Pink. Red dan Orange. - Masker. - Bahan nyaman dan ringan. - Earloop. - Detail tali.,cotton,,"Pink,Red,Orange",https://www.hijup.com/id/masker/74020-bundle-3-pcs-masker-waterproof-earloop-2-ply-02,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/394147/big_1.jpg
,Nadjani Official,405000,"Lingkar dada 124cm
Bahu turun
Lingkar lengan 40cm
Panjang depan 70cm
Panjang belakang 77cm
Bahan cotton toyobo
Nadjani Exclusive Design",Cotton Toyobo,,Corry Airen,https://www.hijup.com/id/blouse/136765-nadjani-corry-airen,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/742066/big_Hijup_Corry_Airen.jpg
Silver,Blazy,299000,"SOPHIA SILVER BLAZER


✔ Memakai Furing didalam sehingga nyaman
✔ Bahan Ringan & Anti Gerah
✔ Wudhu Friendly

Size Chart :

 ● S fit to M

-         Lebar Dada                        : 94 cm
-         Lebar Bahu                        : 35 cm
-         Lebar Pinggang                : 92 cm
-         Lebar Panggul                   : 94 cm
-         Panjang Blazer                 : 67 cm (depan) 


● L fit to XL

-         Lebar Dada                        : 104 cm
-         Lebar Bahu                        : 38 cm
-         Lebar Pinggang                : 102 cm
-         Lebar Panggul                   : 104 cm
-         Panjang Blazer                 : 70 cm (depan)",Bahan cotton premium,UPSIZE,Silver,https://www.hijup.com/id/blazer/87022-sophia-silver-blazer,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/470409/big_sophia_udah_di_edit_08_min-compress1.jpg
,Kamiidea,389400,"Floren Top is our casual drop-shoulder shirt featuring unique puffy accent sleeves and a charming ribbon detail on the chest pocket.

Floren Top adalah kemeja santai kami dengan model bahu jatuh yang menampilkan lengan unik yang menggelembung dan detail pita yang menawan di saku.

- 3 color options (Brown Rice, White, and Navy)
- Opening with hidden buttons on the front
- Adjustable cuff
- Wash in cold water
- Hand wash is recommended
- Iron with medium setting to prevent burn or melt of fabric
- Made with polycotton material

- Tersedia dalam 3 warna (Brown Rice, White, and Navy)
- Dibuka dengan kancing tersembunyi di bagian depan
- Ukuran manset dapat disesuaikan
- Cuci menggunakan air dingin
- Dianjurkan untuk mencuci dengan tangan
- Setrika dengan setelan sedang untuk mencegah kain hangus atau meleleh
- Dibuat menggunakan bahan polycotton

- Model's height: 172 cm
- Model's bust : 83 cm
- Model's waist: 58 cm
- Model's hips: 89 cm
- Model is wearing medium size","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",,Brown Rice,https://www.hijup.com/id/blouse/136052-kami-floren-printing-pocket-top-brown-rice,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/737449/big_FLOREN_PRINTING_POCKET_SHIRT_BROWN_RICE_PLAIN_1.jpg
,HIJUP BASIC,209000,Adzkiya Tops Black dari HIJUP BASIC. Koleksi Blouse muslim terbaru dengan material yang nyaman dikenakan.,shakilla,,Black,https://www.hijup.com/id/blouse/129978-adzkiya-tops-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/703095/big_v1-586-129802-214169-26264-46-319476.jpg
,Kamiidea,419400,"A comfy top featuring an embroidered organza at the front bodice. The Daira Top is expertly crafted with polycotton in different colors, creating a unique gradient.

Sebuah kemeja yang nyaman dengan aksen organza di bagian depan. Daira Top dibuat dengan sepenuh hati menggunakan katun dalam berbagai warna, menciptakan gradasi yang unik.

- 3 color options (Blue, Sunset Blush, & Beige)
- Opening with hidden buttons on the front
- Adjustable cuff
- Wash in cold water
- Machine wash in regular cycle
- Iron with medium setting to prevent burn or melt of fabric
- Made with polycotton and organza

- Tersedia dalam 3 warna (Blue, Sunset Blush, & Beige)
- Dibuka dengan kancing tersembunyi di bagian depan
- Ukuran manset dapat disesuaikan
- Cuci menggunakan air dingin
- Untuk mesin cuci gunakan siklus reguler
- Setrika dengan setelan sedang untuk mencegah kain hangus atau meleleh
- Dibuat menggunakan bahan polykatun and organza","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",,Blue,https://www.hijup.com/id/blouse/135342-kami-daira-embroidery-top-blue,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/733095/big_DAIRA_EMBROIDERY_SHIRT_BLUE_PRINTED_1.jpg
,Kamiidea,356950,"A stylish satin crop top with a trendy pleated design, perfect for your pick. It features buttons on the back for a seamless and clean front appearance.

Sebuah atasan crop satin bergaya dengan desain lipit yang trendi, sempurna untuk menjadi pilihanmu. Dilengkapi dengan kancing di bagian belakang untuk tampilan depan yang lebih rapi.

- Available in 3 colors option (Navy, White, and Black)
- Opening with buttons on the back
- Adjustable cuff
- Wash in cold water
- Machine wash in regular cycle
- Iron with medium setting to prevent burn or melt of fabric
- Made with satin

- Tersedia dalam 3 warna (Navy, White, and Black)
- Dibuka dengan kancing di bagian belakang
- Ukuran manset dapat disesuaikan
- Cuci menggunakan air dingin
- Untuk mesin cuci gunakan siklus reguler
- Setrika dengan setelan sedang untuk mencegah kain hangus atau meleleh
- Dibuat menggunakan bahan satin

- Model's height: 175 cm 
- Model's bust: 84 cm
- Model's waist: 60 cm 
- Model's hips: 90 cm 
- Model is wearing medium size","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",,Black,https://www.hijup.com/id/blouse/136819-kami-azlin-pleated-top-plain-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/742191/big_AZLIN_PLEATED_TOP_BLACK_PLAIN_1.jpg
Black,Tatuis,384450,Koleksi terbaru Nova 040 Shiza almahyra Maxi Black dari Tatuis,Silky cotton,,Black,https://www.hijup.com/id/mukena/96385-nova-040-shiza-almahyra-maxi-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/556263/big_Nova_040_Black__1_.jpg
Ivy Blue Rhinestone Butterly Brooch,,24000,,,,,https://www.hijup.com/id/categories/bros,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/766775/smaller_IMG_20241220_075301_1.jpg
,Kamiidea,356950,"A stylish satin crop top with a trendy pleated design, perfect for your pick. It features buttons on the back for a seamless and clean front appearance.

Sebuah atasan crop satin bergaya dengan desain lipit yang trendi, sempurna untuk menjadi pilihanmu. Dilengkapi dengan kancing di bagian belakang untuk tampilan depan yang lebih rapi.

- Available in 3 colors option (Navy, White, and Black)
- Opening with buttons on the back
- Adjustable cuff
- Wash in cold water
- Machine wash in regular cycle
- Iron with medium setting to prevent burn or melt of fabric
- Made with satin

- Tersedia dalam 3 warna (Navy, White, and Black)
- Dibuka dengan kancing di bagian belakang
- Ukuran manset dapat disesuaikan
- Cuci menggunakan air dingin
- Untuk mesin cuci gunakan siklus reguler
- Setrika dengan setelan sedang untuk mencegah kain hangus atau meleleh
- Dibuat menggunakan bahan satin

- Model's height: 175 cm 
- Model's bust: 84 cm
- Model's waist: 60 cm 
- Model's hips: 90 cm 
- Model is wearing medium size","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",,White,https://www.hijup.com/id/blouse/136820-kami-azlin-pleated-top-plain-white,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/742196/big_AZLIN_PLEATED_TOP_WHITE_PLAIN_1.jpg
,Hessya,629000,"Dengan motif bunga yang memberi makna Kesempurnaan dan Cinta Abadi.
Detail Size Mukena:
Lingkar wajah: 25 cm
Panjang Depan : 95 cm
Panjang Belakang : 143 cm

Detail Size Sajadah:
29 cm x 40 cm
Free Tas Cantik dan Sajadah
","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",,Silver,https://www.hijup.com/id/mukena/103225-mukena-tulip-series-silver-hessya,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/558704/big_IMG_7519.JPG
gelang wcraft.id beads glasses,,50000,,,,,https://www.hijup.com/id/categories/perhiasan,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/753917/smaller_WhatsApp_Image_2024-08-08_at_11.47.58.jpeg
,happy crafty time,38000,Kalung masker sekaligus konektor dengan manik bunga cantik.,"Jauhi dari keringat, lotion, atau kosmetik lain. Jangan dicuci dengan air. Jika diperlukan, cukup dijemur di bawah sinar matahari.",All Size,Multicolor,https://www.hijup.com/id/masker/120644-skye-floral-beads-2in1-kalung-masker,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/663233/big_20230311_114341_0000.png
Clear White,happy crafty time,79000,"Kalung masker cantik manik clear dengan panjang 56cm, kait plastik 2,5cm dan manik bunga.","Jauhi dari keringat, lotion, atau kosmetik lain. Jangan dicuci dengan air. Jika diperlukan, cukup dijemur di bawah sinar matahari.",56cm,Clear White,https://www.hijup.com/id/masker/87231-dirsa-crystal-mask-strap,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/471888/big_Dirsa_Crystal_Mask_Strap_-_72000.jpg
Black,Buttonscarves Mask,175000,Koleksi terbaru Buttonscarves Disposable Mask - Black dari Buttonscarves Mask,Breathable material with 4ply filters,,Black,https://www.hijup.com/id/masker/74874-buttonscarves-disposable-mask-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/401893/big_Buttonscarves_Disposable_Mask_-_Black_1.jpg
,happy crafty time,38000,Kalung masker sekaligus konektor dengan manik bunga cantik. Panjang kurang lebih 60-70cm.,"Jauhi dari keringat, lotion, atau kosmetik lain. Jangan dicuci dengan air. Jika diperlukan, cukup dijemur di bawah sinar matahari.",all size,grey,https://www.hijup.com/id/masker/138462-maharani-grey-flower-2in1-mask-strap,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/752883/big_Happy_Crafty_Time_-_0824-9.png
,Hessya,629000,"Dengan motif bunga yang memberi makna Kesempurnaan dan Cinta Abadi.
Detail Size Mukena:
Lingkar wajah: 25 cm
Panjang Depan : 95 cm
Panjang Belakang : 143 cm

Detail Size Sajadah:
29 cm x 40 cm
Free Tas Cantik dan Sajadah
","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",,Pink,https://www.hijup.com/id/mukena/103226-mukena-tulip-series-pink-hessya,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/558710/big_IMG_7560.JPG
Multicolor,HIJUP ESSENTIALS,58000,Koleksi terbaru Sora Mask Set dari HIJUP ESSENTIALS,Polyester,All Size,Multicolor,https://www.hijup.com/id/masker/70601-sora-mask-set,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/378262/big_178111.jpg
Pink & Black,COTTON INK,60000,Pink & Black Water Repellent Tie Dye Earloop Mask dari COTTONINK.,- Masker.,L/XL,Pink & Black,https://www.hijup.com/id/masker/68654-pink-black-water-repellent-tie-dye-earloop-mask,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/362420/big_172821.jpg
Cream,Buttonscarves Mask,175000,Koleksi terbaru Buttonscarves Disposable Mask - Cream dari Buttonscarves Mask,Breathable mask with 4ply filters,,Cream,https://www.hijup.com/id/masker/74879-buttonscarves-disposable-mask-cream,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/401887/big_Buttonscarves_Disposable_Mask_-_Cream_1.jpg
White,Buttonscarves Mask,175000,Koleksi terbaru Buttonscarves Disposable Mask - White dari Buttonscarves Mask,Breathable material wih 4ply filters,,White,https://www.hijup.com/id/masker/74873-buttonscarves-disposable-mask-white,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/401911/big_Buttonscarves_Disposable_Mask_-_White_1.jpg
Navy,Buttonscarves Mask,175000,Koleksi terbaru Buttonscarves Disposable Mask - Navy dari Buttonscarves Mask,Breathable material with 4ply filters,,Navy,https://www.hijup.com/id/masker/97546-buttonscarves-disposable-mask-navy,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/528419/big_Buttonscarves_Disposable_Mask_-_Navy_1.jpg
Equilibrium Mask ,,29000,,,,,https://www.hijup.com/id/categories/masker?product_search%5Bpage%5D=2,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/325928/smaller_Mask_Set_Green.jpg
Dark Green,Buttonscarves Mask,175000,Koleksi terbaru Buttonscarves Disposable Mask - Dark Green dari Buttonscarves Mask,Breathable material with 4ply filters,,Dark Green,https://www.hijup.com/id/masker/97545-buttonscarves-disposable-mask-dark-green,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/528423/big_Buttonscarves_Disposable_Mask_-_Dark_Green_1.jpg
Oat,Buttonscarves Mask,175000,Koleksi terbaru Buttonscarves Disposable Mask - Oat dari Buttonscarves Mask,"Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",,Oat,https://www.hijup.com/id/masker/97544-buttonscarves-disposable-mask-oat,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/528427/big_Buttonscarves_Disposable_Mask_-_Oat_1.jpg
,Wcraft,50000,strap phone untuk semua jenis hp,hindari terkena air,14cm + 5 cm,black,https://www.hijup.com/id/jewelry/137321-strap-phone-beads,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/744508/big_IMG_7339.JPG
Silver,Jingga Pernik,85000,Kian terlihat stunning dengan Jingga Pernik Bria Necklace Silver. Kalung dengan kombinasi detail ropes dan aksen beads yang berkelas.,"Rope, Beads",All Size,Silver,https://www.hijup.com/id/jewelry/53859-bria-necklace-silver,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/266813/big_v1-42-53859-100252-18566-46-134892.jpg
Tiara 546 Tavisha Zainisa Child Green,,225000,,,,,https://www.hijup.com/id/tags/dec-pd?utm_campaign=flashpd&utm_content=decpd&utm_medium=flashbanner&product_search%5Bpage%5D=16,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/738956/smaller_Tiara_546_Green_Kid__1_.jpg
Round Pearl Signature Brooch - Rose Gold,,325000,,,,,https://www.hijup.com/id/categories/bros?product_search%5Bpage%5D=3,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/541730/smaller_245360.jpg
,Wcraft,50000,"gelang manik dengan batu dan glasses, ada tambahan rantai 5cm","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",14cm + 5cm,greeen,https://www.hijup.com/id/jewelry/138581-gelang-wcraft-id-beads-glasses-green,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/754357/big_WhatsApp_Image_2024-08-08_at_11.48.17.jpeg
Necklace Mukua Sterling Silver AAA  + FER,,220000,,,,,https://www.hijup.com/id/categories/perhiasan?product_search%5Bpage%5D=2,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/579506/smaller_06039AC6647771GS_1.jpg
,happy crafty time,48000,Koleksi baru Happy Crafty Time untuk penampilanmu yang lebih menawan! Ukuran bros 3-5cm.,Jauhkan dari keringat dan make up. ,All Size,Gold,https://www.hijup.com/id/brooch/141036-inez-golden-ginkgo-leaf-brooch,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/766766/big_IMG_20241220_074719_1.jpg
,Hessya,629000,"Dengan motif bunga yang memberi makna Kesempurnaan dan Cinta Abadi.
Detail Size Mukena:
Lingkar wajah: 25 cm
Panjang Depan : 95 cm
Panjang Belakang : 143 cm

Detail Size Sajadah:
29 cm x 40 cm
Free Tas Cantik dan Sajadah
","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",,MOCCA,https://www.hijup.com/id/mukena/103227-mukena-tulip-series-mocha-hessya,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/558716/big_IMG_7538.JPG
,Wcraft,50000,strap hp bisa untuk semua jenis hp,beads dengan batu dan kramik,14cm + 5 cm,yellow,https://www.hijup.com/id/jewelry/137322-strap-phone-beads-yellow,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/744510/big_IMG_7335.JPG
,Hessya,629000,"Dengan motif bunga yang memberi makna Kesempurnaan dan Cinta Abadi.
Detail Size Mukena:
Lingkar wajah: 25 cm
Panjang Depan : 95 cm
Panjang Belakang : 143 cm

Detail Size Sajadah:
29 cm x 40 cm
Free Tas Cantik dan Sajadah
","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",,Gold,https://www.hijup.com/id/mukena/103224-mukena-tulip-series-gold-hessya,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/558698/big_IMG_7505.JPG
,Eiradhya,600000,Koleksi terbaru Mukena Motif Jerapah Pink dari Eiradhya,"Armany Silk Original
",,Pink,https://www.hijup.com/id/mukena/114602-mukena-motif-jerapah-pink,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/630425/big_JerPink4.jpg
